"year","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74"
2003,0.421674735015514,0.408806190744745,0.407492304590728,0.417585337189285,0.438421614223808,0.43646640843704,0.416923076175788,0.377709049188979
2004,0.421674735015514,0.408806190744745,0.407492304590728,0.417585337189285,0.438421614223808,0.43646640843704,0.416923076175788,0.377709049188979
2005,0.421674735015514,0.408806190744745,0.407492304590728,0.417585337189285,0.438421614223808,0.43646640843704,0.416923076175788,0.377709049188979
2006,0.421674735015514,0.408806190744745,0.407492304590728,0.417585337189285,0.438421614223808,0.43646640843704,0.416923076175788,0.377709049188979
2007,0.421674735015514,0.408806190744745,0.407492304590728,0.417585337189285,0.438421614223808,0.43646640843704,0.416923076175788,0.377709049188979
2008,0.421674735015514,0.408806190744745,0.407492304590728,0.417585337189285,0.438421614223808,0.43646640843704,0.416923076175788,0.377709049188979
2009,0.421674735015514,0.408806190744745,0.407492304590728,0.417585337189285,0.438421614223808,0.43646640843704,0.416923076175788,0.377709049188979
2010,0.421674735015514,0.408806190744745,0.407492304590728,0.417585337189285,0.438421614223808,0.43646640843704,0.416923076175788,0.377709049188979
2011,0.481882702648675,0.473876984733887,0.473903394596843,0.480725696879211,0.493666244601489,0.495799363686406,0.488830789457711,0.472159299272467
2012,0.481882702648675,0.473876984733887,0.473903394596843,0.480725696879211,0.493666244601489,0.495799363686406,0.488830789457711,0.472159299272467
2013,0.481882702648675,0.473876984733887,0.473903394596843,0.480725696879211,0.493666244601489,0.495799363686406,0.488830789457711,0.472159299272467
2014,0.481882702648675,0.473876984733887,0.473903394596843,0.480725696879211,0.493666244601489,0.495799363686406,0.488830789457711,0.472159299272467
2015,0.481882702648675,0.473876984733887,0.473903394596843,0.480725696879211,0.493666244601489,0.495799363686406,0.488830789457711,0.472159299272467
2016,0.481882702648675,0.473876984733887,0.473903394596843,0.480725696879211,0.493666244601489,0.495799363686406,0.488830789457711,0.472159299272467
2017,0.481882702648675,0.473876984733887,0.473903394596843,0.480725696879211,0.493666244601489,0.495799363686406,0.488830789457711,0.472159299272467
2018,0.481882702648675,0.473876984733887,0.473903394596843,0.480725696879211,0.493666244601489,0.495799363686406,0.488830789457711,0.472159299272467
2019,0.481882702648675,0.473876984733887,0.473903394596843,0.480725696879211,0.493666244601489,0.495799363686406,0.488830789457711,0.472159299272467
